"id","data_format","cases","access","file_name","submitter_id","data_category","type","platform","file_size","created_datetime","md5sum","updated_datetime","file_id","data_type","state","experimental_strategy","version","data_release","project","analysis_id","analysis_state","analysis_submitter_id","analysis_workflow_link","analysis_workflow_type","analysis_workflow_version","sample_type","is_ffpe","cases.submitter_id","sample.submitter_id"
"81c1c24c-3e3f-4915-8853-46e8a7c82ba1","TXT","TCGA-5L-AAT1-01A-12D-A41Q-05","open","071a05c1-f9df-4e68-b73e-8f6716d75d52.methylation_array.sesame.level3betas.txt","a0e50623-6b7c-4319-bce9-c1617786bb53","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13012108,"2023-07-14T13:23:36.689056-05:00","62722caea98361386e2b44b80c6ed991","2023-07-18T10:27:28.961383-05:00","81c1c24c-3e3f-4915-8853-46e8a7c82ba1","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","7ce2c970-421f-407a-880e-3ea0f766af79","released","071a05c1-f9df-4e68-b73e-8f6716d75d52","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Primary Tumor",NA,"TCGA-5L-AAT1","TCGA-5L-AAT1-01A"
"c53cc045-bced-4c5f-97e7-b17ab835ef23","TXT","TCGA-AR-A2LR-01A-12D-A18O-05","open","d8c6fdeb-4aba-4a11-b62e-d587dadbcc62.methylation_array.sesame.level3betas.txt","df52d70d-e90e-42a3-9f24-87dccf041d23","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13173194,"2023-07-14T13:30:18.865270-05:00","3a55b4ddeedbc28d988f36c7c66d4d5d","2023-07-18T10:27:18.925608-05:00","c53cc045-bced-4c5f-97e7-b17ab835ef23","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","af5ef362-8de1-49e5-b6f2-ad119111001a","released","d8c6fdeb-4aba-4a11-b62e-d587dadbcc62","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Primary Tumor",NA,"TCGA-AR-A2LR","TCGA-AR-A2LR-01A"
"6182d009-5001-4987-b5b0-c9def8d788b5","TXT","TCGA-B6-A1KC-01B-11D-A161-05","open","ffc8fa8f-f6f7-4b8a-9773-b29dc0a60410.methylation_array.sesame.level3betas.txt","51f0135b-a7cc-4c11-aa76-173b23a4e79f","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",12880399,"2023-07-14T13:11:46.187521-05:00","7bea13bdff9c541ec822a7aa31344b70","2023-07-18T10:25:59.548472-05:00","6182d009-5001-4987-b5b0-c9def8d788b5","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","5d0c928e-c697-414f-846c-91e90963f2f5","released","ffc8fa8f-f6f7-4b8a-9773-b29dc0a60410","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Primary Tumor",NA,"TCGA-B6-A1KC","TCGA-B6-A1KC-01B"
"8e48755a-490f-45b4-b1bf-0fbf09485177","TXT","TCGA-AQ-A0Y5-01A-11D-A14N-05","open","27fe0b6c-1b76-400b-a0ef-9405f833c482.methylation_array.sesame.level3betas.txt","cf18608b-51b4-414b-82d0-96684a371758","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13137740,"2023-07-14T13:46:32.898635-05:00","1a443041708f0c4b0a6dfdd4284a0dc7","2023-07-18T10:27:24.508697-05:00","8e48755a-490f-45b4-b1bf-0fbf09485177","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","9cb18d65-8372-4369-aa51-b37eb94674b7","released","27fe0b6c-1b76-400b-a0ef-9405f833c482","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Primary Tumor",NA,"TCGA-AQ-A0Y5","TCGA-AQ-A0Y5-01A"
"b04f614a-9de5-4f89-84fc-85509bf524c7","TXT","TCGA-AO-A1KQ-01A-11D-A13K-05","open","a3faa9fb-cbea-4ae5-8bf4-ca9b9f04a55f.methylation_array.sesame.level3betas.txt","d1e2ab9f-b586-4237-9bb1-c76b12d338db","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13174593,"2023-07-14T13:40:08.663737-05:00","2376ef15eb0adccd994626315b49d3f8","2023-07-18T10:27:12.555195-05:00","b04f614a-9de5-4f89-84fc-85509bf524c7","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","077ee532-39e0-47a8-9e96-bfe9ef02903c","released","a3faa9fb-cbea-4ae5-8bf4-ca9b9f04a55f","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Primary Tumor",NA,"TCGA-AO-A1KQ","TCGA-AO-A1KQ-01A"
"2cd4820b-b104-4bcd-801c-d19cb0b749ba","TXT","TCGA-D8-A1XU-01A-11D-A14N-05","open","fa1b44dd-3960-4ce1-be3c-2e2e0e7ece66.methylation_array.sesame.level3betas.txt","db7c3a97-1649-4709-aab0-138a4a08e9be","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13141007,"2023-07-14T13:23:51.281924-05:00","84a4b802e9cc1c17e032b9ccb23f4b82","2023-07-18T10:24:43.915951-05:00","2cd4820b-b104-4bcd-801c-d19cb0b749ba","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","577285ad-623b-42c4-b1d3-eeb672a8fe1f","released","fa1b44dd-3960-4ce1-be3c-2e2e0e7ece66","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","9e258094ac9d4febe3721ceba25c1b8dbd1a27f8","Primary Tumor",NA,"TCGA-D8-A1XU","TCGA-D8-A1XU-01A"
"8c295f70-b9a1-4ddc-a77d-115fe53b3c56","TXT","TCGA-A1-A0SN-01A-11D-A145-05","open","88c8a133-1c35-4e23-88d3-042cbca01208.methylation_array.sesame.level3betas.txt","8f35ebc7-0e79-4fea-8e2f-5a6fe63b0895","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13166370,"2023-07-14T13:37:59.182305-05:00","a0bc85f6ec6fea99990c2478f1c7772a","2023-07-18T10:26:00.854677-05:00","8c295f70-b9a1-4ddc-a77d-115fe53b3c56","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","eee3124f-b429-4b3e-8b1e-036535bf3517","released","88c8a133-1c35-4e23-88d3-042cbca01208","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Primary Tumor",NA,"TCGA-A1-A0SN","TCGA-A1-A0SN-01A"
"3e507d72-240f-4b9b-9792-8e0da8c63a55","TXT","TCGA-BH-A0W5-01A-11D-A10A-05","open","bbf9988a-7181-4388-b39d-c4327051fed9.methylation_array.sesame.level3betas.txt","da88a3ff-1664-4154-81d3-5f03f3b9f83e","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",12941647,"2023-07-14T13:19:51.856267-05:00","703db912636812a95e945a7241b28d9b","2023-07-18T10:26:09.232904-05:00","3e507d72-240f-4b9b-9792-8e0da8c63a55","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","308a27ec-a813-438f-b179-4894d8d03bd4","released","bbf9988a-7181-4388-b39d-c4327051fed9","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","9e258094ac9d4febe3721ceba25c1b8dbd1a27f8","Primary Tumor",NA,"TCGA-BH-A0W5","TCGA-BH-A0W5-01A"
"ece8e79d-07bc-4435-af2b-5d12577554a6","TXT","TCGA-AO-A124-01A-11D-A10N-05","open","20171ef3-0986-476f-96f8-9d6051835771.methylation_array.sesame.level3betas.txt","b8f3c57b-147f-486a-a418-730e8e3a3b36","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",12879591,"2023-07-14T13:46:29.542970-05:00","c3cca575d92a04d64063e3a2c3e5fac6","2023-07-18T10:26:48.897462-05:00","ece8e79d-07bc-4435-af2b-5d12577554a6","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","c64114bf-f43b-4517-b4a8-ef23bd8322a2","released","20171ef3-0986-476f-96f8-9d6051835771","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Primary Tumor",NA,"TCGA-AO-A124","TCGA-AO-A124-01A"
"e14e9d13-002a-4a69-931c-b20d5d3b0988","TXT","TCGA-A7-A6VV-01A-22D-A33F-05","open","4f6114a2-0125-4bf5-8d62-d890fa751ee9.methylation_array.sesame.level3betas.txt","e3a42d9e-af8c-4e75-ad4d-64be0b98d795","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13153504,"2023-07-14T13:20:47.929506-05:00","73a1f42b4865c14fe243a0a85a62f041","2023-07-18T10:24:43.202682-05:00","e14e9d13-002a-4a69-931c-b20d5d3b0988","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","0e5b631b-72ea-4cbf-82ed-1e42f73ed9bf","released","4f6114a2-0125-4bf5-8d62-d890fa751ee9","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","9e258094ac9d4febe3721ceba25c1b8dbd1a27f8","Primary Tumor",NA,"TCGA-A7-A6VV","TCGA-A7-A6VV-01A"
"228c1755-2789-42cd-8d60-4797312d5c07","TXT","TCGA-BH-A0BZ-01A-31D-A12R-05","open","ea91d00f-af87-49b8-b7ee-0fb7f486c904.methylation_array.sesame.level3betas.txt","1a894ebc-1bfc-4b0a-9ab5-508888d9de80","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",12928471,"2023-07-14T13:28:18.343724-05:00","5adb8fd7f323fdbd88f197ceb36293b2","2023-07-18T10:26:54.003578-05:00","228c1755-2789-42cd-8d60-4797312d5c07","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","d1bd38b3-f336-4662-9186-9bf667dc3efe","released","ea91d00f-af87-49b8-b7ee-0fb7f486c904","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","f8ef9dc6375573fc05fee47b70278d89f79a4cd7","Primary Tumor",NA,"TCGA-BH-A0BZ","TCGA-BH-A0BZ-01A"
"94ed5a37-2b3c-4253-9ae8-8d80d7c9fee2","TXT","TCGA-BH-A1FE-01A-11D-A13K-05","open","c9c7106d-96eb-4f60-b0bf-b2b6395d7f7b.methylation_array.sesame.level3betas.txt","06198623-2eb5-4533-b5c0-42195c3c63d8","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13113453,"2023-07-14T13:40:59.845385-05:00","318fa9f248f0daa55a2cd925a0f6854a","2023-07-18T10:27:01.970046-05:00","94ed5a37-2b3c-4253-9ae8-8d80d7c9fee2","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","cc9e2bf5-3a20-4653-a840-82b2c6d6f554","released","c9c7106d-96eb-4f60-b0bf-b2b6395d7f7b","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","f8ef9dc6375573fc05fee47b70278d89f79a4cd7","Primary Tumor",NA,"TCGA-BH-A1FE","TCGA-BH-A1FE-01A"
"35161ae5-9cbb-4566-9411-e88a084e47dd","TXT","TCGA-A2-A3XX-01A-21D-A23D-05","open","d313dc0e-3840-487d-be90-817a1ef43f82.methylation_array.sesame.level3betas.txt","742b681a-7d3a-4e03-8b8e-46b824deabeb","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13017322,"2023-07-14T13:38:52.662432-05:00","a9f335d31dfc77066fcb5015c2e10e9a","2023-07-18T10:27:14.765686-05:00","35161ae5-9cbb-4566-9411-e88a084e47dd","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","59d0fff3-4d7b-44d1-9151-dc8f9ca9072d","released","d313dc0e-3840-487d-be90-817a1ef43f82","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Primary Tumor",NA,"TCGA-A2-A3XX","TCGA-A2-A3XX-01A"
"620cea13-5734-4a1d-a992-abbb81164bdf","TXT","TCGA-BH-A0B2-01A-11D-A10N-05","open","6efbf774-e5f0-45e2-aa14-554c0604bb02.methylation_array.sesame.level3betas.txt","81e7a0bc-7325-4522-b037-27034ae23ace","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",12846028,"2023-07-14T13:12:21.108652-05:00","d57b29f2af37d149384bb65b846bee86","2023-07-18T10:25:59.405515-05:00","620cea13-5734-4a1d-a992-abbb81164bdf","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","1d7fcf78-944a-4710-801a-5cf936c568a9","released","6efbf774-e5f0-45e2-aa14-554c0604bb02","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Primary Tumor",NA,"TCGA-BH-A0B2","TCGA-BH-A0B2-01A"
"ff20cacb-75fa-493d-abf2-591fd1af6750","TXT","TCGA-EW-A1PC-01B-11D-A21R-05","open","8363a413-fc96-4dbb-b460-00577fbfefae.methylation_array.sesame.level3betas.txt","c3d412a1-7ea8-4b65-a656-7b7c435ae723","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13107766,"2023-07-14T13:35:04.610487-05:00","14d726f60ab7eef66da5b8079ac4da56","2023-07-18T10:25:45.307409-05:00","ff20cacb-75fa-493d-abf2-591fd1af6750","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","587eedce-90b6-4eec-9d7a-838921654864","released","8363a413-fc96-4dbb-b460-00577fbfefae","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Primary Tumor",NA,"TCGA-EW-A1PC","TCGA-EW-A1PC-01B"
"5fa3658c-1958-4cb7-81ac-081db86e9676","TXT","TCGA-A2-A3XW-01A-11D-A23D-05","open","2cfc41ee-6c94-43a1-b234-14d2e96f6db3.methylation_array.sesame.level3betas.txt","8adcc621-0f55-4590-900f-03dca0d82c6f","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13076057,"2023-07-14T13:41:25.024861-05:00","93a29f8bfc4f84188655443d0dc22517","2023-07-18T10:26:36.419959-05:00","5fa3658c-1958-4cb7-81ac-081db86e9676","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","37e7ab12-e775-44c7-a868-abeb32201314","released","2cfc41ee-6c94-43a1-b234-14d2e96f6db3","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Primary Tumor",NA,"TCGA-A2-A3XW","TCGA-A2-A3XW-01A"
"af5c7ee8-6981-4daf-b5a2-589c0a2bad9a","TXT","TCGA-BH-A1F5-11A-43D-A13T-05","open","e5e37029-fb06-4e34-b3b2-277854b8f59a.methylation_array.sesame.level3betas.txt","84e183c3-bb48-48e4-bbf0-5b9c63a4a439","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13173521,"2023-07-14T13:11:12.512702-05:00","617dbdc102af5797c61d0742d5fa7243","2023-07-18T10:25:39.483610-05:00","af5c7ee8-6981-4daf-b5a2-589c0a2bad9a","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","6c030303-032e-45b6-a95e-4ae152d18a61","released","e5e37029-fb06-4e34-b3b2-277854b8f59a","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","f8ef9dc6375573fc05fee47b70278d89f79a4cd7","Solid Tissue Normal",NA,"TCGA-BH-A1F5","TCGA-BH-A1F5-11A"
"2ad10fdc-8240-4a4c-825a-f48655f8e9ee","TXT","TCGA-BH-A1FB-11A-33D-A13T-05","open","d65249d9-4d0c-4a47-aee2-6d7c59b6ef8b.methylation_array.sesame.level3betas.txt","fabc71e0-b73b-41a3-90db-2f129670c812","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13187387,"2023-07-14T13:15:01.442472-05:00","ecd78470c6ea347147e6a668eb801943","2023-07-18T10:26:33.216450-05:00","2ad10fdc-8240-4a4c-825a-f48655f8e9ee","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","79c0eecb-bcc0-4846-a2ff-62eca579285f","released","d65249d9-4d0c-4a47-aee2-6d7c59b6ef8b","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Solid Tissue Normal",NA,"TCGA-BH-A1FB","TCGA-BH-A1FB-11A"
"cdf9dfb2-0e55-428a-9638-ab913cf8228c","TXT","TCGA-BH-A1FB-01A-11D-A13K-05","open","a1d39cbf-1713-45c7-a4e8-665c8d148f21.methylation_array.sesame.level3betas.txt","a6ecaa9c-208b-4341-ac42-7899e174c2e4","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13092760,"2023-07-14T13:21:08.012430-05:00","2e2b212c6ae2452de7d7c45b2dfea4bd","2023-07-18T10:26:19.294765-05:00","cdf9dfb2-0e55-428a-9638-ab913cf8228c","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","2dc3f5d0-bb34-45da-82d5-b007dfeb7882","released","a1d39cbf-1713-45c7-a4e8-665c8d148f21","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","9e258094ac9d4febe3721ceba25c1b8dbd1a27f8","Primary Tumor",NA,"TCGA-BH-A1FB","TCGA-BH-A1FB-01A"
"e01a31b8-dbdd-4887-9c3f-8d6c0b9847f3","TXT","TCGA-BH-A5J0-01A-11D-A27Y-05","open","c9ec30b8-f7c0-4279-ab7a-16ee41de0d57.methylation_array.sesame.level3betas.txt","fa2d27f4-c393-4e91-8dd5-eba181e240e6","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13175601,"2023-07-14T13:28:05.242245-05:00","65b2bb6f0c1012c557248cbf5f92a441","2023-07-18T10:25:57.332036-05:00","e01a31b8-dbdd-4887-9c3f-8d6c0b9847f3","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","b455562b-1eba-4481-8c1b-177bce50f288","released","c9ec30b8-f7c0-4279-ab7a-16ee41de0d57","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","f8ef9dc6375573fc05fee47b70278d89f79a4cd7","Primary Tumor",NA,"TCGA-BH-A5J0","TCGA-BH-A5J0-01A"
"520d94db-21b5-4084-99db-1b693cc9c331","TXT","TCGA-E9-A1NF-11A-73D-A14H-05","open","79512f6f-1092-46d8-863c-5a9d052549b1.methylation_array.sesame.level3betas.txt","3ed29a5b-1cb9-4a77-bada-7a134afd1b15","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13151074,"2023-07-14T13:10:07.408404-05:00","fcd79b1537aec5a7aa8b7fac3646bd12","2023-07-18T10:26:49.968901-05:00","520d94db-21b5-4084-99db-1b693cc9c331","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","e10a42b8-d84a-4536-8f86-718495c357cf","released","79512f6f-1092-46d8-863c-5a9d052549b1","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","f8ef9dc6375573fc05fee47b70278d89f79a4cd7","Solid Tissue Normal",NA,"TCGA-E9-A1NF","TCGA-E9-A1NF-11A"
"3ac89852-8b96-45fd-9775-91ccbdd34318","TXT","TCGA-E2-A1B1-01A-21D-A12R-05","open","a1f11587-5a03-4d47-8588-ca849d981ace.methylation_array.sesame.level3betas.txt","d6114a5d-73ae-49f0-bbc0-9da2549e97c0","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13094949,"2023-07-14T13:16:20.988988-05:00","402892cb83ff7e2eff258d9cb63b8e77","2023-07-18T10:26:54.885647-05:00","3ac89852-8b96-45fd-9775-91ccbdd34318","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","933e261e-305a-4551-895c-cf75041e5a5b","released","a1f11587-5a03-4d47-8588-ca849d981ace","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Primary Tumor",NA,"TCGA-E2-A1B1","TCGA-E2-A1B1-01A"
"80dcddfa-a808-4f70-99a6-4b0331f9a0d6","TXT","TCGA-B6-A0WX-01A-11D-A10A-05","open","78813fe8-7c09-476a-bc5a-4796f9ac76f2.methylation_array.sesame.level3betas.txt","39bddca0-6bec-40c5-a4aa-08595d4b026c","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",12763975,"2023-07-14T13:36:41.404726-05:00","a5b8c5f7b6f44080101465ba0cda7f1a","2023-07-18T10:27:30.638372-05:00","80dcddfa-a808-4f70-99a6-4b0331f9a0d6","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","d6a72702-dd49-4215-a6de-5ecdf305c6d3","released","78813fe8-7c09-476a-bc5a-4796f9ac76f2","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","f8ef9dc6375573fc05fee47b70278d89f79a4cd7","Primary Tumor",NA,"TCGA-B6-A0WX","TCGA-B6-A0WX-01A"
"e62755e9-2196-4637-8594-7e9508b49ed3","TXT","TCGA-AR-A255-01A-11D-A16A-05","open","804b4dc5-5734-4cee-ac9f-cf96f89a7740.methylation_array.sesame.level3betas.txt","2e2e1fbe-a127-4ab7-8e19-a1d3a5ce964e","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13157828,"2023-07-14T13:34:36.958141-05:00","c91dbb53c59cfbf037684e3fc87ccdff","2023-07-18T10:27:17.663669-05:00","e62755e9-2196-4637-8594-7e9508b49ed3","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","2e12dbfe-df5f-4c70-8e14-70ef54f4578e","released","804b4dc5-5734-4cee-ac9f-cf96f89a7740","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","f8ef9dc6375573fc05fee47b70278d89f79a4cd7","Primary Tumor",NA,"TCGA-AR-A255","TCGA-AR-A255-01A"
"1c5d26b3-039c-40c6-a7f8-a914937f82af","TXT","TCGA-AR-A0U3-01A-11D-A10A-05","open","891a7d85-d1c6-486b-ae5c-393f3c7ef5b7.methylation_array.sesame.level3betas.txt","3021a77e-65a1-4176-ba4f-a2c56f057627","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",12825297,"2023-07-14T13:44:56.301185-05:00","88ca36e22fb782c7d5ea538187d3f97b","2023-07-18T10:25:17.600994-05:00","1c5d26b3-039c-40c6-a7f8-a914937f82af","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","90104936-74fe-4a1b-817f-5ca1c6362f0b","released","891a7d85-d1c6-486b-ae5c-393f3c7ef5b7","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","9e258094ac9d4febe3721ceba25c1b8dbd1a27f8","Primary Tumor",NA,"TCGA-AR-A0U3","TCGA-AR-A0U3-01A"
"b407a1d2-e140-4bb1-b836-a8cd371eda85","TXT","TCGA-UL-AAZ6-01A-11D-A41Q-05","open","5acb3c47-eb9c-4cdb-89dc-4891d4f57fd6.methylation_array.sesame.level3betas.txt","8ab7464b-3072-4326-95c5-1aad6f4cfef7","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13042136,"2023-07-14T13:15:46.463850-05:00","44130998b81e00e4d6bcf9fa1e7ad7ca","2023-07-18T10:27:29.265462-05:00","b407a1d2-e140-4bb1-b836-a8cd371eda85","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","e44cecbf-b466-46ad-b00b-9afaebee33ca","released","5acb3c47-eb9c-4cdb-89dc-4891d4f57fd6","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Primary Tumor",NA,"TCGA-UL-AAZ6","TCGA-UL-AAZ6-01A"
"7bbe3cea-e4dd-46e2-92af-bfe4e9dde97f","TXT","TCGA-BH-A1F8-01A-11D-A13K-05","open","bf2fd308-86da-443c-886b-a68fb127cea7.methylation_array.sesame.level3betas.txt","eb41c0c5-bd63-43c3-8af4-ecbc11c69479","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13135054,"2023-07-14T13:18:13.695092-05:00","1217ba3ed2ffe82d2ed6ed4284379770","2023-07-18T10:26:53.169734-05:00","7bbe3cea-e4dd-46e2-92af-bfe4e9dde97f","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","d0e7a182-dc1e-44a4-8c61-25c9d4758e84","released","bf2fd308-86da-443c-886b-a68fb127cea7","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Primary Tumor",NA,"TCGA-BH-A1F8","TCGA-BH-A1F8-01A"
"008f99df-4bb1-4f2d-87b9-4e60807f6195","TXT","TCGA-AC-A3HN-01A-11D-A212-05","open","0281de9b-0aed-44bd-b4bc-a2636826f92a.methylation_array.sesame.level3betas.txt","9b643f47-5380-4c15-9644-9832d6a956c7","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",12996235,"2023-07-14T13:14:46.486564-05:00","34a95827f6fa0e01f53d1499bb904d7e","2023-07-18T10:25:42.699165-05:00","008f99df-4bb1-4f2d-87b9-4e60807f6195","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","64f245a9-e508-45b0-8040-d62feae92bdb","released","0281de9b-0aed-44bd-b4bc-a2636826f92a","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","f8ef9dc6375573fc05fee47b70278d89f79a4cd7","Primary Tumor",NA,"TCGA-AC-A3HN","TCGA-AC-A3HN-01A"
"5481cc36-2804-437d-8d48-65f047579a3a","TXT","TCGA-E2-A108-01A-13D-A10N-05","open","82bbcff8-dcc2-4e2e-88cb-65972d65a30c.methylation_array.sesame.level3betas.txt","df122a9a-8ebf-402a-8116-9f5587b64df3","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13006132,"2023-07-14T13:09:26.234085-05:00","4072732164858d61dd991a4238838427","2023-07-18T10:26:52.304566-05:00","5481cc36-2804-437d-8d48-65f047579a3a","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","168402bc-b102-4c3c-9f22-9a1ac6441c26","released","82bbcff8-dcc2-4e2e-88cb-65972d65a30c","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Primary Tumor",NA,"TCGA-E2-A108","TCGA-E2-A108-01A"
"62234ece-a297-485b-bd47-ed15f7f1d00b","TXT","TCGA-B6-A0RT-01A-21D-A10P-05","open","590ef5f8-15bf-4aef-b5ad-e7d8951f7281.methylation_array.sesame.level3betas.txt","9838bb84-5037-43e4-ad82-af25d0bae8aa","DNA Methylation","methylation_beta_value","Illumina Human Methylation 450",13030213,"2023-07-14T13:44:46.847734-05:00","c6d4611b5d11aec9c2aba2691ecd9d49","2023-07-18T10:27:21.454311-05:00","62234ece-a297-485b-bd47-ed15f7f1d00b","Methylation Beta Value","released","Methylation Array","2","38.0 - 45.0","TCGA-BRCA","1a14e7e2-42de-4e39-9297-9f5fe871ca2a","released","590ef5f8-15bf-4aef-b5ad-e7d8951f7281","quay.io/ncigdc","SeSAMe Methylation Beta Estimation","dc9467b78cf538a0430cd4027dc5092f77d47e20","Primary Tumor",NA,"TCGA-B6-A0RT","TCGA-B6-A0RT-01A"
