"id","data_format","cases","access","file_name","submitter_id","data_category","type","platform","file_size","created_datetime","md5sum","updated_datetime","file_id","data_type","state","experimental_strategy","version","data_release","project","analysis_id","analysis_state","analysis_submitter_id","analysis_workflow_link","analysis_workflow_type","analysis_workflow_version","sample_type","is_ffpe","cases.submitter_id","sample.submitter_id"
"7b188e2a-4a56-49f9-b527-cd61a646f6c7","TSV","TCGA-BH-A0EE-01A-11R-A034-07","open","cd215363-3f4a-4928-9dbb-60735f4c27ce.rna_seq.augmented_star_gene_counts.tsv","90a68c8b-edad-4516-a22b-1b3673e86b16","Transcriptome Profiling","gene_expression","Illumina",4241439,"2021-12-13T22:13:21.583625-06:00","33c3be660963e577f2ae8412135cd7dc","2024-07-30T09:29:20.180727-05:00","7b188e2a-4a56-49f9-b527-cd61a646f6c7","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 45.0","TCGA-BRCA","fd0c43bb-db73-416b-ba1c-01f62bd37146","released","cd215363-3f4a-4928-9dbb-60735f4c27ce_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-BH-A0EE","TCGA-BH-A0EE-01A"
"5fcd0660-3e77-4a56-af19-01045301708c","TSV","TCGA-B6-A0RQ-01A-11R-A115-07","open","60e5b5de-ba65-46c7-82ee-8181628f0cbd.rna_seq.augmented_star_gene_counts.tsv","9a908c32-a3e0-4d14-b751-4f97b4d8d6f2","Transcriptome Profiling","gene_expression","Illumina",4253653,"2021-12-13T21:44:21.536604-06:00","f4b4b769f16c461fbeb7a8caa544af99","2024-07-30T09:30:35.882176-05:00","5fcd0660-3e77-4a56-af19-01045301708c","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 45.0","TCGA-BRCA","3c2ac21b-85c9-48b7-90c4-6caa58143f83","released","60e5b5de-ba65-46c7-82ee-8181628f0cbd_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-B6-A0RQ","TCGA-B6-A0RQ-01A"
"9765934d-d954-485c-abfe-b9db59f18193","TSV","TCGA-AR-A0TZ-01A-12R-A084-07","open","956570e5-7ed4-4d17-a830-f1bc67a7af15.rna_seq.augmented_star_gene_counts.tsv","ca75b6b1-b7f1-46ea-bd2e-20d865295708","Transcriptome Profiling","gene_expression","Illumina",4254666,"2021-12-13T22:18:46.217318-06:00","12faade223516e546bd72fddf589d3b4","2024-07-30T09:34:30.543325-05:00","9765934d-d954-485c-abfe-b9db59f18193","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 45.0","TCGA-BRCA","97722de8-a081-4a41-b253-86e46cdc1144","released","956570e5-7ed4-4d17-a830-f1bc67a7af15_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-AR-A0TZ","TCGA-AR-A0TZ-01A"
"9f06e9cd-8184-4b66-a2e0-96da9a7159e8","TSV","TCGA-A7-A6VY-01A-12R-A33J-07","open","352ec91a-6c0a-4d6e-b6bd-4237f5eebde9.rna_seq.augmented_star_gene_counts.tsv","f108460f-c815-4b28-9af9-3d82b2800c28","Transcriptome Profiling","gene_expression","Illumina",4247218,"2021-12-13T22:09:26.075737-06:00","70d41be03628259c3efae80463acc6fc","2024-07-30T09:30:19.116765-05:00","9f06e9cd-8184-4b66-a2e0-96da9a7159e8","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 45.0","TCGA-BRCA","ccebc3b7-20bc-4a0a-b301-8b7eda14cb45","released","352ec91a-6c0a-4d6e-b6bd-4237f5eebde9_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-A7-A6VY","TCGA-A7-A6VY-01A"
"6d17023b-03fd-4e66-9c7e-72395f09e87f","TSV","TCGA-AC-A3YJ-01A-11R-A22U-07","open","4591685a-dc4c-4049-aced-8278c715c890.rna_seq.augmented_star_gene_counts.tsv","c55762d0-539a-4574-82b2-e100d6f8d4ae","Transcriptome Profiling","gene_expression","Illumina",4233479,"2021-12-13T22:28:02.631575-06:00","39192b574517e34cf17e91f36475cb4a","2024-07-30T09:47:53.970465-05:00","6d17023b-03fd-4e66-9c7e-72395f09e87f","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 45.0","TCGA-BRCA","372cba96-6c8f-4c27-9106-bc0e6cefd236","released","4591685a-dc4c-4049-aced-8278c715c890_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-AC-A3YJ","TCGA-AC-A3YJ-01A"
"d7e1d1f4-3189-401d-91dc-048ab13ce5df","TSV","TCGA-EW-A1J6-01A-11R-A13Q-07","open","7ca1746b-d6cc-4207-b1ed-738520928744.rna_seq.augmented_star_gene_counts.tsv","fc775b5b-758c-4578-b3f2-5f3eeae11d7d","Transcriptome Profiling","gene_expression","Illumina",4239416,"2021-12-13T22:13:25.980244-06:00","da935d7f44ed4bdf1b551cb643e6bad8","2024-07-30T10:01:53.046515-05:00","d7e1d1f4-3189-401d-91dc-048ab13ce5df","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 45.0","TCGA-BRCA","88073e31-e952-48d9-a30e-05f2a98a9a1d","released","7ca1746b-d6cc-4207-b1ed-738520928744_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-EW-A1J6","TCGA-EW-A1J6-01A"
"456bc30b-59f8-4427-b798-5b113ca635a0","TSV","TCGA-BH-A18J-11A-31R-A12D-07","open","653ddf67-d2ac-4fc7-8e95-b4a078e27806.rna_seq.augmented_star_gene_counts.tsv","daeace81-c01c-42b8-bd53-7c320ff2ca6d","Transcriptome Profiling","gene_expression","Illumina",4242870,"2021-12-13T22:14:53.583724-06:00","83584bcd645ae56b666fafb2cd8c2deb","2024-07-30T09:39:56.842475-05:00","456bc30b-59f8-4427-b798-5b113ca635a0","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 45.0","TCGA-BRCA","0da1416a-10ad-4dd7-95c5-246e20ed4f7d","released","653ddf67-d2ac-4fc7-8e95-b4a078e27806_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Solid Tissue Normal",NA,"TCGA-BH-A18J","TCGA-BH-A18J-11A"
"3841a099-bf19-4891-9b12-5db1d699e922","TSV","TCGA-AO-A126-01A-11R-A10J-07","open","c2628a29-fe4e-493b-a324-ed402ad54a26.rna_seq.augmented_star_gene_counts.tsv","f66f6915-73d5-4631-96de-d600517afc01","Transcriptome Profiling","gene_expression","Illumina",4240619,"2021-12-13T22:00:30.120848-06:00","c1071c81a64de7e50987ae97584c5f38","2024-07-30T09:39:13.861226-05:00","3841a099-bf19-4891-9b12-5db1d699e922","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 45.0","TCGA-BRCA","6a8ac57e-2463-45bd-9a76-813a74c8f533","released","c2628a29-fe4e-493b-a324-ed402ad54a26_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-AO-A126","TCGA-AO-A126-01A"
"25352bc8-c94c-4542-a7da-d4423adf72cf","TSV","TCGA-A7-A13D-01A-13R-A277-07","open","1e742dad-8e44-452a-bf2b-9b8ae1ed8bb2.rna_seq.augmented_star_gene_counts.tsv","55ba2d3a-8803-46fb-a001-f83247e75429","Transcriptome Profiling","gene_expression","Illumina",4214727,"2021-12-13T22:00:44.793321-06:00","5ed2e41fb88225d79047974700a45c70","2024-07-30T09:35:06.640713-05:00","25352bc8-c94c-4542-a7da-d4423adf72cf","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 45.0","TCGA-BRCA","37b1312a-76c9-4a6a-bcf9-7ec6d98a54cd","released","1e742dad-8e44-452a-bf2b-9b8ae1ed8bb2_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-A7-A13D","TCGA-A7-A13D-01A"
"bf6e2b60-d65b-4963-8e8e-49ab3f93c3e1","TSV","TCGA-A7-A13D-01B-04R-A277-07","open","c9f641bc-d9fe-4cd6-8e73-bbf6935aee52.rna_seq.augmented_star_gene_counts.tsv","457a52d6-3bca-4ba9-92b3-be49403bd54f","Transcriptome Profiling","gene_expression","Illumina",4255631,"2021-12-13T22:14:20.031170-06:00","5815b5ad5ccd1a921c59f7feb719d239","2024-07-30T09:43:17.534012-05:00","bf6e2b60-d65b-4963-8e8e-49ab3f93c3e1","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 45.0","TCGA-BRCA","36a7495b-2899-4bf6-8258-287e6e13852f","released","c9f641bc-d9fe-4cd6-8e73-bbf6935aee52_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-A7-A13D","TCGA-A7-A13D-01B"
"18022491-5c13-4a17-aed9-ea85e1088267","TSV","TCGA-D8-A1X8-01A-11R-A14M-07","open","5a1c17e7-53a2-472a-b4de-8f60522a8c6e.rna_seq.augmented_star_gene_counts.tsv","da2c5c1c-61f7-457d-8451-1751aaf57214","Transcriptome Profiling","gene_expression","Illumina",4247675,"2021-12-13T21:54:58.761136-06:00","ef364c23312c6309b15c3a72c357ef7e","2024-07-30T09:35:28.973324-05:00","18022491-5c13-4a17-aed9-ea85e1088267","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 45.0","TCGA-BRCA","4f8b55e7-ee94-409f-b495-b8f40b8ac0ad","released","5a1c17e7-53a2-472a-b4de-8f60522a8c6e_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-D8-A1X8","TCGA-D8-A1X8-01A"
